qid,name,category,country,iso,lat,lon,year,century,wikipedia,image,sitelinks,pageviews,fame_rank
Q5471828,Fort Phil Kearny,fortress,United States,US,44.5322,-106.826,1866,19th century,https://en.wikipedia.org/wiki/Fort_Phil_Kearny,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Phil%20Kearney.JPG?width=1280,10,15542,1429
Q7825964,Torna Fort,fortress,India,IN,18.2761,73.6227,,,https://en.wikipedia.org/wiki/Torna_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Torna%20entrance.jpg?width=1280,10,28723,1264
Q10283837,Nossa Senhora da Graça Fort,fortress,Portugal,PT,38.89461,-7.16422,1792,18th century,https://en.wikipedia.org/wiki/Nossa_Senhora_da_Gra%C3%A7a_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Portugal-Elvas-Forte%20de%20Nossa%20Senhora%20da%20Gra%C3%A7aP1170667%20%2825893555315%29.jpg?width=1280,10,5803,1839
Q167780,Zawiyet Umm el-Rakham,palace,Egypt,EG,31.39611,27.04389,,,https://en.wikipedia.org/wiki/Zawyet_Umm_El_Rakham,https://commons.wikimedia.org/wiki/Special:FilePath/UmmRakhamGateBSouthSide.jpg?width=1280,9,1791,2233
Q50772,Fortress of Mainz,fortress,Germany,DE,49.9931,8.27444,1619,17th century,https://en.wikipedia.org/wiki/Fortress_of_Mainz,https://commons.wikimedia.org/wiki/Special:FilePath/Mainz%20um%201844%20lehnhardt.jpg?width=1280,9,2214,2189
Q206192,Landskrona Citadel,fortress,Sweden,SE,55.87306,12.8225,1559,16th century,https://en.wikipedia.org/wiki/Landskrona_Citadel,https://commons.wikimedia.org/wiki/Special:FilePath/Citadellet%20Landskrona.JPG?width=1280,9,3114,2095
Q1551216,Kolomna Kremlin,fortress,Russia,RU,55.1034,38.75265,1525,16th century,https://en.wikipedia.org/wiki/Kolomna_Kremlin,https://commons.wikimedia.org/wiki/Special:FilePath/View01.jpg?width=1280,9,3462,2056
Q5757574,Castillo de San Miguel,fortress,Spain,ES,36.7307,-3.6927,,,"https://en.wikipedia.org/wiki/Castle_of_San_Miguel,_Almu%C3%B1%C3%A9car",https://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20de%20San%20Miguel%2C%20Almu%C3%B1%2024J%2043.jpg?width=1280,9,1945,2220
Q4208071,Lohagarh Fort,fortress,India,IN,27.21972,77.49528,,,https://en.wikipedia.org/wiki/Lohagarh_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Iron%20Fort%20-%20Bharatpur%20India%20%284609963201%29.jpg?width=1280,9,26756,1339
Q4274080,Alexandrov Kremlin,fortress,Russia,RU,56.40056,38.74028,,,https://en.wikipedia.org/wiki/Alexandrov_Kremlin,https://commons.wikimedia.org/wiki/Special:FilePath/Alexandrov%20Kremlin%20tower%2002%20%28winter%2C%202014%29%20by%20shakko.JPG?width=1280,9,6936,1829
Q4350408,Or Qapi,ruin,Ukraine,UA,46.15222,33.7015,,,https://en.wikipedia.org/wiki/Or_Qapi,https://commons.wikimedia.org/wiki/Special:FilePath/1%20Perekop.jpg?width=1280,9,2099,2202
Q1408889,Pir Huseyn Khanqah,fortress,Azerbaijan,AZ,40.15359,49.00789,1300,13th century,https://en.wikipedia.org/wiki/Pir_Huseyn_Khanqah,https://commons.wikimedia.org/wiki/Special:FilePath/Pirsaat%C3%A7ay%20xan%C9%99gah%C4%B1%2C%20XIII%20%C9%99sr.jpg?width=1280,9,579,2359
Q19758523,Izzeddin Fortress,fortress,Greece,GR,35.4694,24.1497,1872,19th century,https://en.wikipedia.org/wiki/Izzeddin_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Souda%20Bay%20inlet.jpg?width=1280,9,3259,2080
Q28937097,Church of Bzyb,ruin,Georgia,GE,43.24089,40.39606,900,9th century,https://en.wikipedia.org/wiki/Church_of_Bzyb,https://commons.wikimedia.org/wiki/Special:FilePath/Bzyb%20church.jpg?width=1280,9,348,2367
Q3562537,Dymaean Wall,fortress,Greece,GR,38.15653,21.40285,,,https://en.wikipedia.org/wiki/Dymaean_Wall,https://commons.wikimedia.org/wiki/Special:FilePath/Teichos%20Dymaion%20northern%20wall.jpg?width=1280,9,224,2369
Q3847804,Fortress of the Immaculate Conception,fortress,Nicaragua,NI,11.01923,-84.39672,1673,17th century,https://en.wikipedia.org/wiki/Fortress_of_the_Immaculate_Conception,https://commons.wikimedia.org/wiki/Special:FilePath/El%20castillo%20fortress.jpg?width=1280,9,3317,2075
Q4026037,Rio Castle,castle,Greece,GR,38.3114,21.7812,1499,15th century,https://en.wikipedia.org/wiki/Rio_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/FestungRio.jpg?width=1280,9,1775,2234
Q4065231,Handaberd,fortress,Azerbaijan,AZ,40.22361,46.11417,,,https://en.wikipedia.org/wiki/Handaberd,https://commons.wikimedia.org/wiki/Special:FilePath/Handaberd%20Fortress.jpg?width=1280,9,493,2361
Q73549950,Yam Fortress,fortress,Russia,RU,59.37659,28.59501,1384,14th century,https://en.wikipedia.org/wiki/Yam_fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Jaaman%20linna.jpg?width=1280,9,1818,2230
Q2225224,Servantikar,castle,Turkey,TR,37.14889,36.45917,,,https://en.wikipedia.org/wiki/Sarvandikar,https://commons.wikimedia.org/wiki/Special:FilePath/SavrandaKale2.jpg?width=1280,9,1180,2312
Q2395560,Babruysk Fortress,fortress,Belarus,BY,53.1389,29.2458,,,https://en.wikipedia.org/wiki/Babruysk_fortress,https://commons.wikimedia.org/wiki/Special:FilePath/01-%D0%BC%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B5-%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%B0-297-a.jpg?width=1280,9,2882,2121
Q12871252,Chakvinji Fortress,fortress,Georgia,GE,42.49097,41.98057,,,https://en.wikipedia.org/wiki/Chakvinji_fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Chaqvinji%20Fortress%20-1%20%28Photo%20by%20Lika%20Abralava%2C%202011%29.jpg?width=1280,9,624,2356
Q13054515,Proshaberd,fortress,Armenia,AM,39.6683,45.3444,,,https://en.wikipedia.org/wiki/Proshaberd,https://commons.wikimedia.org/wiki/Special:FilePath/%D5%8A%D5%BC%D5%B8%D5%B7%D5%A1%D5%A2%D5%A5%D6%80%D5%A415.JPG?width=1280,9,802,2346
Q3078431,Pyongyang Castle,castle,North Korea,KP,39.0235,125.757,,,https://en.wikipedia.org/wiki/Pyongyang_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Pyonyang%20castle%2001543v.jpg?width=1280,9,5036,1941
Q3396489,Markeli,fortress,Bulgaria,BG,42.63763,26.89652,,,https://en.wikipedia.org/wiki/Markeli,https://commons.wikimedia.org/wiki/Special:FilePath/Vodootbranitelnakula.JPG?width=1280,9,1083,2319
Q3398816,Jajce Citadel,fortress,Bosnia and Herzegovina,BA,44.34074,17.26917,,,https://en.wikipedia.org/wiki/Jajce_Citadel,https://commons.wikimedia.org/wiki/Special:FilePath/Jajce-forteresse.jpg?width=1280,9,1227,2307
Q663206,Zaraysk Kremlin,fortress,Russia,RU,54.75723,38.87178,1528,16th century,https://en.wikipedia.org/wiki/Zaraysk_Kremlin,https://commons.wikimedia.org/wiki/Special:FilePath/Vadimrazumov%20copter%20-%20Zaraysk.jpg?width=1280,9,1088,2317
Q12870372,Ksani Fortress,fortress,Georgia,GE,41.87585,44.57803,1512,16th century,https://en.wikipedia.org/wiki/Ksani_fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Ksani%20fortress-1%20%28Photo%20A.%20Muhranoff%2C%202011%29.jpg?width=1280,9,840,2345
Q983132,Cortewalle Castle,castle,Belgium,BE,51.21376,4.26503,,,https://en.wikipedia.org/wiki/Kasteel_Cortewalle,https://commons.wikimedia.org/wiki/Special:FilePath/CortewalleZuid.JPG?width=1280,9,434,2364
Q1165691,Aalborghus,palace,Denmark,DK,57.0494,9.92417,1555,16th century,https://en.wikipedia.org/wiki/Aalborghus,https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Aalborghus.JPG?width=1280,9,2431,2155
Q2085724,Anvaing Castle,castle,Belgium,BE,50.676,3.577,1127,12th century,https://en.wikipedia.org/wiki/Ch%C3%A2teau_d%27Anvaing,https://commons.wikimedia.org/wiki/Special:FilePath/Anvaing%20060713%20%281%29.JPG?width=1280,9,1699,2245
Q1333383,Château de Montaigne,castle,France,FR,44.87833,0.03,,,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Montaigne,https://commons.wikimedia.org/wiki/Special:FilePath/St%20Michel%20de%20Montaigne%20Ch%C3%A2teau01.jpg?width=1280,9,9042,1742
Q165471,Residenz Ansbach,palace,Germany,DE,49.30246,10.57607,,,https://en.wikipedia.org/wiki/Ansbach_Residence,https://commons.wikimedia.org/wiki/Special:FilePath/Residenz-Ansbach-001.jpg?width=1280,9,4916,1956
Q175400,Schloss Jägerhof,palace,Germany,DE,51.231,6.78778,,,https://en.wikipedia.org/wiki/Schloss_J%C3%A4gerhof,https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Jaegerhof%20in%20Duesseldorf-Pempelfort%2C%20von%20Westen.jpg?width=1280,9,1424,2289
Q287806,castle of Gaasbeek,castle,Belgium,BE,50.79667,4.19722,1236,13th century,https://en.wikipedia.org/wiki/Gaasbeek_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteelgaasbeek.jpg?width=1280,9,3371,2065
Q315676,Granitz Hunting Lodge,castle,Germany,DE,54.38056,13.62722,,,https://en.wikipedia.org/wiki/Granitz_Hunting_Lodge,https://commons.wikimedia.org/wiki/Special:FilePath/Jagdschloss%20Granitz%2006.jpg?width=1280,9,2455,2153
Q2971878,Alnarp Castle,castle,Sweden,SE,55.65723,13.08357,1862,19th century,https://en.wikipedia.org/wiki/Alnarp_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Jorchr%20-%20Alnarps%20slott.jpg?width=1280,9,1192,2311
Q3364573,Halmstad Castle,castle,Sweden,SE,56.67167,12.85778,1600,16th century,https://en.wikipedia.org/wiki/Halmstad_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/20190301%20Halmstads%20slott%200025%20%2832318890117%29.jpg?width=1280,9,1279,2301
Q3508708,Lány Castle,castle,Czech Republic,CZ,50.12389,13.95639,,,https://en.wikipedia.org/wiki/L%C3%A1ny_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Pr%C5%AF%C4%8Del%C3%AD%20l%C3%A1nsk%C3%A9ho%20z%C3%A1mku%20verze2.jpg?width=1280,9,4652,1976
Q3918590,Holíč Castle,castle,Slovakia,SK,48.80889,17.15694,,,https://en.wikipedia.org/wiki/Hol%C3%AD%C4%8D_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Holic%20zamek%20001.jpg?width=1280,9,1040,2324
Q741450,Château de la Bourdaisière,palace,France,FR,47.37,0.83861,,,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_la_Bourdaisi%C3%A8re,https://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20la%20Bourdaisiere%20southwest%2001.jpg?width=1280,9,2350,2170
Q752990,Château de Balleroy,palace,France,FR,49.17917,-0.8425,,,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Balleroy,https://commons.wikimedia.org/wiki/Special:FilePath/Balleroy-Chateau-VuDesJardins.jpg?width=1280,9,4077,2006
Q319391,Schloss Favorite,palace,Germany,DE,48.9044,9.19556,,,"https://en.wikipedia.org/wiki/Schloss_Favorite,_Ludwigsburg",https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20favorite%20park%20blick.jpg?width=1280,9,2378,2165
Q2241828,Rusovce mansion,palace,Slovakia,SK,48.05246,17.15106,1900,19th century,https://en.wikipedia.org/wiki/Rusovce_Mansion,https://commons.wikimedia.org/wiki/Special:FilePath/Rusovce%2013%2001.jpg?width=1280,9,4190,2002
Q1793056,Electoral Palace,palace,Germany,DE,50.7337,7.10269,,,"https://en.wikipedia.org/wiki/Electoral_Palace,_Bonn",https://commons.wikimedia.org/wiki/Special:FilePath/University-bonn%202005-11-18.jpg?width=1280,9,9767,1699
Q1794498,Dragsholm Castle,castle,Denmark,DK,55.77108,11.39099,,,https://en.wikipedia.org/wiki/Dragsholm_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Dragsholm%20%28Sj%C3%A6lland%29.JPG?width=1280,9,13755,1554
Q2374268,Manor in Svätý Anton,palace,Slovakia,SK,48.42154,18.94234,1744,18th century,https://en.wikipedia.org/wiki/Sv%C3%A4t%C3%BD_Anton_manor_house,https://commons.wikimedia.org/wiki/Special:FilePath/Svaty%20anton.jpg?width=1280,9,1366,2295
Q2476068,Château de Tanlay,palace,France,FR,47.84917,4.08528,,,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Tanlay,https://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Tanlay%20DSC%200236.JPG?width=1280,9,1447,2287
Q2194299,Leeuwergem Castle,castle,Belgium,BE,50.89056,3.82028,,,https://en.wikipedia.org/wiki/Leeuwergem_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20Leeuwergem%20-%20Zottegem%20-%20Belgium.jpg?width=1280,9,1028,2325
Q12870139,Şeytan Castle,castle,Turkey,TR,41.1541,43.1313,,,https://en.wikipedia.org/wiki/%C5%9Eeytan_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/16.%20qajis%20cixe.JPG?width=1280,9,3052,2099
Q15874835,Egmontkasteel,castle,Belgium,BE,50.87281,3.80913,,,https://en.wikipedia.org/wiki/Egmont_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20van%20Egmont%20Zottegem%2009.jpg?width=1280,9,786,2347
Q17591775,Schloss Herberstein,palace,Austria,AT,47.21456,15.81076,1300,13th century,https://en.wikipedia.org/wiki/Schloss_Herberstein,https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Herberstein%20ONO.jpg?width=1280,9,2364,2166
Q17605261,Castle Huis Bergh,castle,Netherlands,,51.87431,6.24112,1939,20th century,https://en.wikipedia.org/wiki/Huis_Bergh,https://commons.wikimedia.org/wiki/Special:FilePath/Huis%20Bergh.JPG?width=1280,9,2190,2193
Q930363,Castle of Freÿr,castle,Belgium,BE,50.22621,4.88895,,,https://en.wikipedia.org/wiki/Castle_of_Fre%C3%BFr,https://commons.wikimedia.org/wiki/Special:FilePath/Fre%C3%BFr%20Castle%20R01.jpg?width=1280,9,2391,2161
Q1706511,Castle of Corroy-le-Château,castle,Belgium,BE,50.53277,4.65599,,,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Corroy-le-Ch%C3%A2teau,https://commons.wikimedia.org/wiki/Special:FilePath/Corroy-le-Ch%C3%A2teau%20CH1b.jpg?width=1280,9,977,2336
Q1548218,Château de Montrésor,palace,France,FR,47.15578,1.20122,,,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Montr%C3%A9sor,https://commons.wikimedia.org/wiki/Special:FilePath/Montresor03.jpg?width=1280,9,2714,2137
Q1552130,Château de Bussy-Rabutin,castle,France,FR,47.56139,4.52361,,,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Bussy-Rabutin,https://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Bussy%20Rabutin%20-%20vue1.JPG?width=1280,9,1705,2244
Q1571519,Tillegem Castle,castle,Belgium,BE,51.17667,3.1975,,,https://en.wikipedia.org/wiki/Tillegem_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20Tillegem%20A.jpg?width=1280,9,625,2355
Q4898419,Bettendorf Castle,castle,Luxembourg,LU,49.87583,6.22056,1728,18th century,https://en.wikipedia.org/wiki/Bettendorf_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Bettendorf.jpg?width=1280,9,953,2338
Q4994088,Örtofta Castle,castle,Sweden,SE,55.7844,13.2453,,,https://en.wikipedia.org/wiki/%C3%96rtofta_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/%C3%96rtofta%20slott%202010.jpg?width=1280,9,409,2365
Q5149278,Colpach Castle,castle,Luxembourg,LU,49.75778,5.82556,,,https://en.wikipedia.org/wiki/Colpach_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Kolpach%2001.jpg?width=1280,9,749,2350
Q477341,Château de Chanteloup,palace,France,FR,47.39097,0.97,1583,16th century,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Chanteloup,https://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Chanteloup%20-%201.jpg?width=1280,9,3493,2054
Q1418291,Kačina,palace,Czech Republic,CZ,49.98167,15.34611,1900,19th century,https://en.wikipedia.org/wiki/Ka%C4%8Dina,https://commons.wikimedia.org/wiki/Special:FilePath/Pohled%20na%20z%C3%A1mek%20Ka%C4%8Dina%20z%20%C4%8Destn%C3%A9ho%20dvora.jpg?width=1280,9,2856,2126
Q1436731,Lulworth Castle,castle,England,GB-ENG,50.6391,-2.20876,1610,17th century,https://en.wikipedia.org/wiki/Lulworth_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Lulworth%20Castle%20%281937%29.jpg?width=1280,9,14001,1540
Q1464343,Sturefors Castle,castle,Sweden,SE,58.32472,15.77611,1707,18th century,https://en.wikipedia.org/wiki/Sturefors_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Sturefors%20slott.jpg?width=1280,9,662,2354
Q2971064,Walzin Castle,castle,Belgium,BE,50.21954,4.92327,1000,10th century,https://en.wikipedia.org/wiki/Walzin_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Walzin%20Castle%2008.jpg?width=1280,9,34223,1284
Q2534458,Slangenburg Castle,castle,Netherlands,,51.96056,6.36083,,,https://en.wikipedia.org/wiki/Slangenburg_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20slangenburg.jpg?width=1280,9,984,2333
Q2586921,Kasteel Beauvoorde,castle,Belgium,BE,51.01571,2.6567,,,https://en.wikipedia.org/wiki/Beauvoorde_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/KasteelBeauvoorde.jpg?width=1280,9,624,2357
Q2599707,Chateau St. Louis,palace,Canada,CA,46.8124,-71.2044,,,https://en.wikipedia.org/wiki/Chateau_St._Louis,https://commons.wikimedia.org/wiki/Special:FilePath/Ruins%20at%20Quebec.jpg?width=1280,9,5033,1943
Q879143,Schloss Herten,palace,Germany,DE,51.5917,7.13016,1301,14th century,https://en.wikipedia.org/wiki/Schloss_Herten,https://commons.wikimedia.org/wiki/Special:FilePath/Germany%20Herten%20Castle%20%281%29.jpg?width=1280,9,1107,2314
Q1858376,Hvedholm Castle,castle,Denmark,DK,55.10524,10.19162,,,https://en.wikipedia.org/wiki/Hvedholm_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Hvedholm%20Slot.JPG?width=1280,9,1584,2264
Q2968020,Tiškevičiai Palace (Palanga),palace,Lithuania,LT,55.90694,21.05583,1897,19th century,"https://en.wikipedia.org/wiki/Ti%C5%A1kevi%C4%8Diai_Palace,_Palanga",https://commons.wikimedia.org/wiki/Special:FilePath/Ti%C5%A1kevi%C4%8Di%C5%B3%20r%C5%ABmai%2C%20Palanga%209.JPG?width=1280,9,2733,2134
Q2968060,Château Allaman,palace,Switzerland,CH,46.47132,6.39784,,,https://en.wikipedia.org/wiki/Allaman_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Allaman%2C%20ch%C3%A2teau%20d%27Allaman%2C%2014-03-2013%2005.jpg?width=1280,9,970,2337
Q2968783,Castle of Carrouges,castle,France,FR,48.5601,-0.1544,,,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Carrouges,https://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Carrouges.jpg?width=1280,9,12039,1617
Q2969038,Coppet Castle,castle,Switzerland,CH,46.31708,6.19194,,,https://en.wikipedia.org/wiki/Coppet_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Coppet%20Schloss.jpg?width=1280,9,2378,2164
Q2969882,castle of Meung-sur-Loire,castle,France,FR,47.82337,1.69434,,,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Meung-sur-Loire,https://commons.wikimedia.org/wiki/Special:FilePath/MeungSurLoire02.jpg?width=1280,9,1840,2229
Q680425,Doorwerth Castle,castle,Netherlands,,51.9667,5.78884,1402,15th century,https://en.wikipedia.org/wiki/Doorwerth_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Kasteel%20Doorwerth.%20%28actm%29%2028.jpg?width=1280,9,17091,1460
Q681783,Schloss Straßburg,castle,Austria,AT,46.8975,14.3303,,,https://en.wikipedia.org/wiki/Schloss_Stra%C3%9Fburg,https://commons.wikimedia.org/wiki/Special:FilePath/Strassburg%20Schloss%2026112006%2003.jpg?width=1280,9,449,2363
Q459400,Liebenstein Castle (Rhine),castle,Germany,DE,50.2123,7.63544,1284,13th century,https://en.wikipedia.org/wiki/Liebenstein_Castle_(Rhine),https://commons.wikimedia.org/wiki/Special:FilePath/BurgLiebenstein02.jpg?width=1280,9,1525,2276
Q686703,Castle Brederode,ruin,Netherlands,,52.42556,4.6225,1300,13th century,https://en.wikipedia.org/wiki/Brederode_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Brederode%20santpoort%20velsen.JPG?width=1280,9,2494,2152
Q531028,Moyland Castle,castle,Germany,DE,51.7553,6.23681,,,https://en.wikipedia.org/wiki/Moyland_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Moyland%20Panorama%2C%201.jpg?width=1280,9,3932,2020
Q1014361,Valdštejn Castle,castle,Czech Republic,CZ,50.5625,15.16694,1300,13th century,https://en.wikipedia.org/wiki/Vald%C5%A1tejn_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Hrad%20Vald%C5%A1tejn%2C%20leteck%C3%BD%20sn%C3%ADmek%20crop.jpg?width=1280,9,2773,2129
Q379009,Drisht Castle,castle,Albania,AL,42.1235,19.6112,,,https://en.wikipedia.org/wiki/Drisht_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Kalaja%20e%20Drishtit.jpg?width=1280,9,1346,2298
Q164816,Gutenfels Castle,castle,Germany,DE,50.0878,7.76561,1220,13th century,https://en.wikipedia.org/wiki/Gutenfels_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Burg%20Gutenfels%20%28Kaub%29.jpg?width=1280,9,2859,2123
Q182382,Nürburg Castle,ruin,Germany,DE,50.3465,6.95407,1166,12th century,https://en.wikipedia.org/wiki/N%C3%BCrburg_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/N%C3%BCrburg%20%28Burg%29%2001.jpg?width=1280,9,12946,1580
Q486587,Findlater Castle,castle,Scotland,GB-SCT,57.6924,-2.77041,,,https://en.wikipedia.org/wiki/Findlater_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Findlater%20Castle%20Scotland.jpg?width=1280,9,14674,1518
Q885098,Rötteln Castle,ruin,Germany,DE,47.6382,7.668,1100,11th century,https://en.wikipedia.org/wiki/R%C3%B6tteln_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20View%20-%20Burg%20R%C3%B6tteln3.jpg?width=1280,9,3399,2063
Q661121,Bråborg Castle,ruin,Sweden,SE,58.61611,16.34111,1590,16th century,https://en.wikipedia.org/wiki/Br%C3%A5borg_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Br%C3%A5borg.jpg?width=1280,9,689,2353
Q874746,Burgruine Rauhenstein,ruin,Austria,AT,48.01296,16.20515,,,https://en.wikipedia.org/wiki/Burgruine_Rauhenstein,https://commons.wikimedia.org/wiki/Special:FilePath/Baden%20-%20Burgruine%20Rauhenstein%20%28b%29.JPG?width=1280,10,1247,2257
Q694090,Žovnek Castle,castle,Slovenia,SI,46.27638,15.00525,,,https://en.wikipedia.org/wiki/%C5%BDovnek_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Zovnek%20castle%20aerial.jpg?width=1280,9,1747,2238
